,truck_id,duration,fill_volume,n_units,orders,frow_warehouse,route_date,stops,total_distance
0,,,79.379,595.0,DhUtHQQFxvPh2w5AzuyDDJ > hBh3zW22enAEPySGc5yin7 > m6vHugRieDb6sA9F6Y2o2b > GvLLV8dFXr5wPT8qbdSzNw > 2UXdSq3evmssdTQSt9cGav > VBFsGzQcAn6PuoL73mcAgE > BdRkhFTBnF6RbgqUiUWF8C > f7KjrCsXH2Sw357AmQvgWG > Qzz5SRsrhFtNjLmQ5qgg7L > 5oJpKndA7QXDmykNZfpPuo > Jzh7A5FMkmGzfyxFvfp3rs > jb9odSnFUzgxri9ZV3fzqX > 3whm5ofGb6mcBgj75j9njo > NeizbCPRPPVhvbcYKV6iZU > YkjCzA5ziTpinYtrjU8Lr7 > URZb7TCyuWHJT2rp4WjNgi > hCeVEcvARV8PDgb5JhEyAw > YDxzPuwppnfvcHPTcK7c4B > 7bQsJnmUpsJW5yiksAqG2Z > 2Wuo5zY6ww5wTgBeRJt6HJ > m3RTA8FFU328JGUwpE4mc7 > 46gvtpWEQb9KfithAEfaWw > jcjHUrBZZsauXpzwEn8626,Cergy,2021-05-23,Cergy > Saint-Denis > Aubervilliers > Drancy > Aulnay-sous-Bois > Meaux > Noisy-le-Grand > Maisons-Alfort > Vitry-sur-Seine > Ivry-sur-Seine > Courbevoic,142.505
1,,,54.056000000000004,75.0,CspDBogsjAhmGSPd8fwVH3 > Sbp4RmcAzAd6zWLBXdkmnF,Cergy,2021-05-23,Cergy > Versailles,52.392
2,,,76.85319999999999,144.0,5LLLAozbQJJ4fXrBpQogMb > LM6i969emeX4svFugszc2V > haGbhLwJbKdu4RZoZ9f65x > 3xGreDxRGSfNKqhinGMcF3 > TQiGbyiUubo5F7cZV77f68 > P2gQLmqEdu9ksVSqb6tQMK > eCLANDPnvF7pUZS66dMEML,Cergy,2021-05-23,Cergy > Angers > Lorient > Brest,1068.821
3,,,25.934800000000003,39.0,CoUKpjjA6ZXdqmtgkYUQaH > TGejDcrH7o8kNKPiQXJTrC,Cergy,2021-05-23,Cergy > Cergy,0.0
4,,,76.93629999999999,49.0,ayQEsRejAFp5KUXZuv6tGj > d8GMgScaYUBa6JPke8TPgN,Cergy,2021-05-23,Cergy > Rennes,587.484
5,,,72.254,35.0,b2hh9NaaxuEZzoFBK4posN,Cergy,2021-05-23,Cergy > Nantes,671.858
6,,,64.35940000000001,158.0,T6dxwCeiL3wq8gYooGC8zv > VHnHTJuh8GLodi9xqq3ojd > cw8M3k7G3UkzkFCKcuM3h6 > SuVBN5qEnQcW3knkmTm3xG > CVwKbpJ9beSCwmUQUKzc9N > bqCrJY8mi5d5mPcntWveEy,Cergy,2021-05-23,Cergy > Orléans > Tours,467.648
7,,,75.29350000000001,275.0,DxaxqzopDr5GTmJxFh9BeM > 4igkHowH8jED5zPqvQDTL9 > QuPtFvMAbnifKXQHR6PuBu > ieraXFDsWpVgmzwr4bMrDZ > kj5v5RBaBnekDyFft5x3Ri > CuJKJKQYmXCsUfYZFKEYoa > S7dhai8MFmzPq9tvzK2R2z > jMqmJxqJCe4z6CiFkrieK6 > TotZUZNUoEaArzQthwprcg,Cergy,2021-05-23,Cergy > Saint-Nazaire > Le Havre > Boulogne-sur-Mer > Amiens,1047.324
8,,,74.437,91.0,kaZNmsxUoUBH7dpL582VEA > PrP8Kh8Xix2jbiiEohqJZh > CpuvCcL8tb9pDMFHqdyUcn > ZBsho5rkYwyenLYZnnkUS2,Cergy,2021-05-23,Cergy > Rouen > Caen,371.489
9,,,78.84819999999999,205.0,cecfco9LSYG23AgYoySLw2 > XnWZfRJpss8J6246FtyWxj > Auho8jvZJawmJvzNqXxwAc > DHbnt37NGopMEUUwdY8xPR > LFQ8pnZ3i4JQ92MDQWrQEh > PavMgLoYA546UNee5GyMxJ > 92CmoCUeGnp5FWmpd2dHWB > FxUJTUupMuzk7BW6ZiDNGj,Cergy,2021-05-23,Cergy > Calais > Beauvais,426.637
10,,,67.5813,88.0,YhbjozgsRpyDQxMqWGqgdw > Hvgm9zJKJcM9uwRzHasYWU > isynAAK3i9M9FWXKkHiuza,Cergy,2021-05-23,Cergy > Le Blanc-Mesnil > Sarcelles,63.256
11,,,72.3051,207.0,UxgeeBfaUboWeeciyvJUwZ > 3BaBaC2QTMpN52pF9HMY8P > gKsXB8vLB5JcbwT5CDAcEm > XA2mpMtcgBCYTUsR3LGXmg > g6EqhBaH6wvTDTdngkgTNG > b7P8XRgY6L4UnLNxTGwEtz > a4mizmhcQobbRgemv9CqkD,Cergy,2021-05-23,Cergy > Rueil-Malmaison > Antony > Clichy > Argenteuil,75.749
12,,,68.145,152.0,7fY3fZUiBi3qDywerCMBWV > 6bjRwY93fzSiMYoUGuXM8G > jRGf5CB8ELBQbaFakqrbse > LVemtgjtt4FQxMswFuZLTb > nNqksRjFo5YbyaUTSphNYu > KsfuPnKTktMfNtr4g4fUHr,Cergy,2021-05-23,Cergy > Épinay-sur-Seine,40.154
13,,,75.7796,187.0,MZfo66qacSCBz5zWH8vrLJ > VA9YT8zRGXfcxohQVALWvL > BDGJKYVRUCNAsRABe37xMq > XfVK3pnJwkef5xECgw6qvL > NWXmGLMAMpVUMK8H935D34 > MGM93kTvgLLgpcCYZHZ5Kk,Cergy,2021-05-23,Cergy > Boulogne-Billancourt > Nanterre,51.732
14,,,73.5802,49.0,Hye6qzAj7eF7w8bjrCNS8N > JqwtkxaC3wYBX4sKaUzbJx,Cergy,2021-05-23,Cergy > Carrières-sur-Seine,43.162
15,,,78.3378,131.0,7uJsaMhR7QRbZcEFxtsxba > ZPt4WRbiA5SPgwMe5EmkaS > 4wRfY6aeMPREeR9h4njw5a > 57jSxQmwgEK2bFwm3NbBSC > 4MNHeSbWuma5pXBW9cnNeM > Maf9vVZ6jZJhx5ZutAuKP7,Cergy,2021-05-23,Cergy > Colombes > Créteil,79.884
0,,,77.26209999999999,86.0,JZHCNRRyLfPqn5QENaUeig > BZP8Ljt6LpR9u2rWyvDjuQ > 6fjigU79RgAyeMRYLVUGJZ > YDWFdbEMosTwPvWUpTzW3w > 9GHPTR9U2epJWbcxHEACPw,Montauban,2021-05-23,Montauban > Poitiers,591.47
1,,,79.7162,262.0,WthwCRGy9n4Radvo6BKESS > ZZSJANaQTCRePiQT579srU > fX2CFcfcJcZiU4EhWaPPK8 > CnMYSSDw2R6udV5LUpP3pt > PjjbdEt4MUYEntWoWsK7NA > huqfwgGvy68w8TvNLTaF6u > DvfjMhXnM4PDk7PmjbMUwA > G8Vk4Z7tumnoDYZ6bkWAQ8,Montauban,2021-05-23,Montauban > La Rochelle > Niort > Limoges,711.016
2,,,58.294200000000004,59.0,SrpqpD5HE8fkMDC59BUAQE > XQtYJMRBW8C8Tgw9d4jzuy,Montauban,2021-05-23,Montauban > Mérignac,366.212
3,,,79.59,77.0,6jzDp6M3EhK5YqcANa5s55 > RY5ohS4pzDNmsjjZ6sWrwh > 9GLkYjQUhK8jQm5Zp8Qxf4,Montauban,2021-05-23,Montauban > Pau > Bordeaux,511.035
4,,,31.051399999999997,66.0,EtBM474TrsrhyfMKYXzwoM > TgNfDWfpGjkN4R2HDibg99 > Vz9cTDGy4spF3iqajPEkYa,Montauban,2021-05-23,Montauban > Montauban,0.0
0,,,68.1001,103.0,TAKixrpLioGuQH4aHsDxNR > D3qWcFBSpE2xzHzvwDQqNi > 2Yt9vz6xXF97oMwZNcZUUa > N6Vyijcx2AKtoRzyCy3p3R,Reims,2021-05-23,Reims > Reims,0.0
1,,,79.4901,73.0,UHqp3tRHmQuUvNRSSgCzCP > erYX9r6aSTzqSAUfMPbQXY > fsAuaB3wxhmxvjZiuAKczj,Reims,2021-05-23,Reims > Colmar,553.866
2,,,78.7373,227.0,LYtLLtNffecQvC2oWaKwRu > AiVEVzznvjR9hkJQ2DnChD > ZXsqLd7JZcQj7wE6tvr6Gw > SpP3KwU43rr7ppWBzHWtpE > EJzYGuVwfvci8J8Aq6GcW9 > drdVWh6QqBf2KnLeFU8u8E > QwPWcyzjWQDEHf6xYqVqmL > NBGr9fTTnFJMZ2h2veRGg4,Reims,2021-05-23,Reims > Lille > Tourcoing > Roubaix,354.047
3,,,81.017,103.0,ffXYPzTtgGYTsjCDRhKqrk > iSsdBT4gAm5uLSohHbfzyq > HJ9mdY6rDtWc2Z77TqRPnF > U9LzHtHqQcmABPXvKm3PbT,Reims,2021-05-23,Reims > Épinal > Nancy,444.804
4,,,71.837,286.0,aBU4yCkc4UwRbvQA4qdwxq > kzjpM7swdff3jt96wPPQ5L > K5NWKXDqeT3YSWhPMpnX5v > fzveAjns8xPQqwAV7VuwrH > SaSfR5CvfPHke35z9AkrRN > Hwib4jb3QkygHtrSu4ACZg > mncjJ3HEjjVKsA3wqZHNrP > T7Po3TBECwuqT6PC9fXfhw > BabuuSepsycBTTakFnyAMZ > QvLuistGcEMfogQbiPmsv6 > SKNvFvULcFAZQyU8uxBCSJ,Reims,2021-05-23,Reims > Metz > Strasbourg > Mulhouse > Belfort > Besançon > Dijon > Troyes,811.704
0,,,39.498599999999996,326.0,Rr8k6fprZLXDJgJa82mrDt > SzRxPX2NnF7uFWabZAiP6C > GQeiTdmdPJfJjhCibwEtqX > Sp9jo65aHztfCjmvLCyv9R > GcDTSpNkS3XGZox2UKmBEc > DCUXoMcbaCiMnwRqwGUMyg > W6iUyVzRn6BY2meqrJDuWh > 5uhrX8R8Nn7CcbsVRZJSXt > Tx6PH2Kodvj348hbZALof4 > RqFyBzPQEampTSvL8YLtcL > ZtApqQCuw8t7GH2QLLdcba > dR9HhHSRtAQgGdq4nVDKV3,Clermont-Ferrand,2021-05-23,Clermont-Ferrand > Clermont-Ferrand > Saint-Étienne > Lyon > Villeurbanne > Bourges,556.565
0,,,67.56,117.0,QHnPpW6pNLLAjkySBpbiyc > 7rEMwKmwtyacBQ4MU2pkVe > Xg98trAqnSYrSMQ53hVmkn > 5mvmhqPMXdL9kTxeCgyRCb,Avignon,2021-05-24,Avignon > Cannes,365.184
1,,,77.7589,244.0,mZgoVdT7himC3Q5Ho8nidG > 4SGMrfdgZpKSMRWxFpXzba > XHnUijc7u48Yagy5gujXbK > T87zap3jZEQRRVPcECyG2X > P5LXeFnAPR3wqfEfngLPsE > GPRkJeVM2sXiuvSpnrTWuK > Ff68PxjzJY5XCxcq7QmkDF > aY4uv89zTQ7UDyLeUqfPzh > 4jZxpndNnbYgggRoLsq7UP,Avignon,2021-05-24,Avignon > Grenoble > Nice,557.221
2,,,74.7762,106.0,NZgnuXsSzcHF7ymacProHk > 4LbxfsjqdYKQtT3M5Z2qjv > Zy8iVdqqHQAnn2mG87zjdQ > V4QzsrYspAcVG3wM2oiVPt,Avignon,2021-05-24,Avignon > Toulon,257.636
3,,,69.472,94.0,hBcgiC9bC4Z9eQ6iP4p6r6 > XvHfTSrCQDgN7mffpCtFPj > MCEDGaPEFni4wf8UPr7RxG > duApzqaDmkrPApxBibHSL4 > F9B6buhCQHvZW3Jr8GpV3o > HKbneqWno2htwkXNzU7auX,Avignon,2021-05-24,Avignon > Marseille > La Seyne-sur-Mer,260.858
4,,,65.70070000000001,220.0,mPj389jqUY2ywNU9CjYffY > 8ZdfMzenuJw7M9uBURhnZy > aSZkyoFBnhJMUwcx8JSgbu > VCrADc9TZdwCtu6LS3RvqH > J7gV9PRuWHkmAjotcaz3KK > PD6atAPwiiCyBJdSewWZMF > HWrzshv6xgijC7eb6p9WyR,Avignon,2021-05-24,Avignon > Montélimar > Vénissieux > Valence,389.495
5,,,80.41789999999999,191.0,gN5wCWeMxvFxFqrGhEfv2G > LVQvnqPCneRhvQ8w5NyL2C > 9cUcPwjJwEdPxCWd6aCJPm > EE6wvSFLzUX6SrYff2UigM > U6XMxcT23W3ktg5FtPy9DQ > i8VCva2iGsq3ZrtpnmKwB2 > nr4s3utijkZwp8CcyJ8V8H,Avignon,2021-05-24,Avignon > Aix-en-Provence > Hyères,282.299
6,,,58.026399999999995,119.0,3kt7Q7ovWrXkFhgCD8oeuS > VR8T3camhgUzBgxvh4ngVx > kdxHKikFHb6ZrquEtVuTYE > VWwbxSxpibKxWmXVw9HxaH > WJZZbo23S4fcv7hcgyqBKA > TG8x4ZhHyy5Sarf3ztB8xz,Avignon,2021-05-24,Avignon > Avignon > Béziers > Nîmes,289.095
0,,,47.7708,33.0,UQvbAPZBhpSzzkyZ3pQBZc,Cergy,2021-05-24,Cergy > Versailles,52.392
1,,,76.8352,148.0,ciBanDTQYZHE3aRtZY8msR > jjLyEVbVWtB9t5M6mWseG6 > 9vJsiVVyPh85jrjWb3uy6G > BJyaeFMBWLBoAqxNmgPHFh > ZjeNvqtBSnuVKkBX7zepwL,Cergy,2021-05-24,Cergy > Boulogne-Billancourt > Beauvais,136.749
2,,,62.069,35.0,BjtzLtSCzUiupRH6Lm5uw9,Cergy,2021-05-24,Cergy > Rennes,587.484
3,,,67.2467,315.0,5SbUSAgybeF6ThGqrZ32gu > Gw7cyZo4tPeovnmJakfEyQ > NHLREUWoWQDbjxb8g6MbET > PPPZiLbHP673cH26Jcoxxq > DTusEiwb8hnoF7baeFGiTM > hCAxirLVyWYueiuFvxSfq5 > gjwSLa9wyHb4HSDbkzTy6f > gGr4qakf3QT3yY7adSJdkE > W6uJTd2ra3ohFJ69tM4UeZ > LXjXfS2a8a5LJr4eVDVPSA > WshEZPycQfoub4NncgHMgG > NqzdavptnFfacA5hUWhFAG > nPynqDxu25DyvPkVkrMfv7,Cergy,2021-05-24,Cergy > Caen > Brest > Quimper > Lorient > Saint-Nazaire > Orléans,1150.067
4,,,65.6704,117.0,EV52jAqUCfzvvho7yxePv3 > NBSapaBtigJcBQ8hqd8wVK > 7XfyS34PSsrqNYkM9fGy2e > VxGcyXTXfdvKCSs7sBbFNa,Cergy,2021-05-24,Cergy > Cherbourg,547.148
5,,,75.7788,48.0,Npf7ZyuyRQv8rRCrXT3JzG > MyzNbDDvvm2DQ2eMHLBftS,Cergy,2021-05-24,Cergy > Tours,447.732
6,,,77.51089999999999,98.0,9LKdWLQsXtkbVZ2PE4NvU7 > 3x5bWNjyf2xtYGvF94EEQi > 8aBhZdMs2JNEmPrYHUq6ch > nUGY8jsCJuiei9Mu7jCC2F,Cergy,2021-05-24,Cergy > Courbevoic > Angers,542.43
7,,,71.97810000000001,96.0,NowJrZyNjqozYTw7vWRLaT > iGLHgFQgGP8EtUXMRsvWGJ > 5vjE9H2j3xaSZZH27y9rDJ,Cergy,2021-05-24,Cergy > Amiens > Dunkerque > Boulogne-sur-Mer,478.716
8,,,74.205,209.0,4DNcsayTmRBtVirH2NJsBt > LuFMaMyS9dFVcqx4AmcWwW > 3hCBJf9N3icp3iYsShEuz4 > 9jWwNTWQAY9dHEwYTjbR4u > PbpQtkWzCV2FGuG7DcVAuM > 64KY5F2nguHqvkCGyQQSEq > XRLTR2toFyhjjd4UfewPLo > fNzcJujBtFGQVS5tNpWAJW > WCcuPcqNRNLMXWNEPsSk9u > Yj5F2smv7TL2eqadvgRpdS,Cergy,2021-05-24,Cergy > Argenteuil > Saint-Denis > Drancy > Aulnay-sous-Bois,67.603
9,,,63.842400000000005,36.0,dUShw7Lfdg83PtLrg9tXKL,Cergy,2021-05-24,Cergy > Issy-les-Moulineaux,56.042
10,,,80.6165,138.0,HKzy9hPVA28KUhF2WgA2hN > UsDNWg3WeQzv7tpbVHdmD7 > cxpRMkoBxGYDhHvygUmEKc > Z5p9gyf5acXHwetjvwF7w2 > dV5rJ2uQq6HUc2abMu2j9J > S8UUdr9gn7h5uPhPqM3yC7 > jZqZYXWRU8uPKjKiusEUTU,Cergy,2021-05-24,Cergy > Vitry-sur-Seine > Créteil > Maisons-Alfort > Aubervilliers,83.915
11,,,71.198,235.0,V9C6CuX2pK2SiVUMZJKYtb > 9336iJwshLVvKZVdWH7SoZ > g78CAGHdGzTNQdfsCpkrme > 4gWwG29PNoQSayW2UrPkBs > bcn5pZZgCQtxWhTyqmoAbJ > DiAkdHCdkuhUkCe6ySWGM9 > 4atMfAwpZScwQS8btuxqH2 > bc5Dek5r5BUCrK4K3oCDvP > mbyq4tyz5uTH72D3ecWS7v > d8qFmheTMD7XKL8PAMb4r9 > VTJfitWdQzgCKjZwFpx95R > 4sieqn7KmA4jnbppCbHVzT,Cergy,2021-05-24,Cergy > Meaux > Noisy-le-Grand > Champigny-sur-Marne > Pantin,133.993
12,,,65.0737,272.0,BSufgQQHvAoiCXgEXmLWTr > LjeR2ydKskzr6z4zVkEEoP > hvyjLPdAquPUMBNZn2bkkh > mJ8LBLdkk9GLh7aMW8Wfx2 > QjsfHcDRd8YPcchfabcqqN > LjrjmZQS9vpKcokzQygnRr > MpbaX4s2jL5jBtRCCQKGLw > HZ9ATwRGSXGEeXLiZaPVDA > EWr6FiayHuHhkvduqiLKXY,Cergy,2021-05-24,Cergy > Carrières-sur-Seine > Levallois-Perret,46.009
13,,,71.6352,62.0,YhfFgpEWx2n9i7xFzhNHaY > UdBryNR9wrkAzrsqYWqNzY,Cergy,2021-05-24,Cergy > Cergy,0.0
0,,,44.5246,47.0,RBTCxRNz2jL7UJDqZfbGg8 > 7SuxM5wbX99FTmfMWbS3Je,Montauban,2021-05-24,Montauban > Limoges,404.394
1,,,71.7297,359.0,YRWBXyAuWrmZ6ABVE8DrCF > YerPqnHCGpnvJa255AP4Uy > 78VJqyAk9tK6Y5gNwTAT5w > SwpQQ3HzQNtYZNXg4eTmcP > AVvTsJ9bzMpcEvKGDcUfQo > T2vMDynkV9BtN6JnBSCZaK > eT8Gm2G348FxvWUFcoawr3 > KFFW9WvRtgPUFB6HVzgnEh > 6rGZv6k2BKkhkvNUcvCHmL > Arc2y5MpxEPc4XMJg6zcXk > n6wavsHnaiyqEzyz7k855E > hPd5EMm8aTs8dnyRcoabMc,Montauban,2021-05-24,Montauban > Poitiers > Niort > Mérignac > Pessac,713.462
2,,,78.21849999999999,185.0,JxeJTZw87qgiogwV4GPnHx > HZ6A2mkFsGoTZtSxbKsptx > 35YPzBAicw3RYgbcpeUbv4 > PTR9ZbN8uu3w2ApfSJMUrp > 6EPA8g5VTasLnAnAUmfsEK > aLhCKx4yG2uDbwJAkND3Ea > Li2PzAdtkTBXEkYg7CC6Mu > TcrPMV2cSixVhropCJq5T8 > VFAsRvrdCXMiasnBiozyUK > NKhdxqC8PzPpFSsZhhi6vk,Montauban,2021-05-24,Montauban > Toulouse > Perpignan > Pau,635.481
0,,,78.06010000000002,184.0,6QLVRnRev5VhMSxJFGJzRQ > eSAkJR9rdkCZ5hd3wEio7H > EkSwshBRovCRTh5LSuPuJ6 > dfgAvY33vxo3wbkEnBmyJv > LWDuS6TnAvVW9DaHcuaE4E > mofdJhYiXfZFb6W7e4wKRt > h5K3qYdJzY6oBan23BTons > hqSb33vx6VAkfYBpqXedmn,Reims,2021-05-24,Reims > Dijon > Besançon > Belfort,656.125
1,,,79.8318,216.0,4puBLdNSbna4WpGiUGDAz6 > dvh68MUHVinowmAXLDxghQ > XFDqDCz2fZFVkuRsPhKtpW > kAiSut8zrXs8CXHJSgcrEz > 4qHGX5Q4GdrEqUUcXTqZiz > H7aixVG5GcXLCRZfKinJqx > W5dZDiTzcBLuhrzj4eEUBR > jWWjcEMgHCkZLqHeGkdYcP > BnVM5Lh7mtDWUMpLYFbRWs > dPzUrZRVAF6ccGiYLomyYz,Reims,2021-05-24,Reims > Nancy > Metz > Tourcoing > Roubaix,670.7
2,,,78.2814,219.0,4ZRRmP5CrAtAPngMJDd7JU > R2W58Hibwi8H9Zg6USCQwj > berJUaTfYdxWwFjE89FnWP > XYSZPJFaZW4k65j7i7niB8 > 3aA8U9wEBWfr8syFUEfC3s > UpLX9GCKM42VMxnd643EmC,Reims,2021-05-24,Reims > Reims,0.0
0,,,26.4007,63.0,5Y2BJZBcZEsgfQ53rf5sFS > JDtgeKGSQUAnNSMnqbuRmX > PgTKiAWPvw8QhMTC9pPsux,Clermont-Ferrand,2021-05-24,Clermont-Ferrand > Saint-Étienne > Bourges,501.85
0,,,63.65650000000001,135.0,ah4eAQBXLRLS6TUg355BYH > jY6GB4VubxrdX4RvUNkCac > bpcNrBHXFEuxfUHezFgSsN > XDRLtjbKsdnfTtCFgzs9MJ > j48rAGLfhrmy66okR8dhDB,Avignon,2021-05-25,Avignon > Nîmes > Béziers,289.095
1,,,78.6773,161.0,be2XF6h8fxzV9ZM8uXSxWq > 6nFdTjrpKH3rz2EuS6zY5i > B9zG9RYg3JCvF8oPC26CAC > XPUQbvmXoM7dTTGTeFrUP8 > cKGr4mK2wKQKwvy7HMmQsP,Avignon,2021-05-25,Avignon > La Seyne-sur-Mer > Toulon > Hyères,290.51
2,,,75.74520000000001,425.0,oCn6daXXRwGAbXdhPTmXMG > B55GPFykB2mFhx7VapiCa8 > YEcHfuDWyy8hFvfgQKSkCg > JpGrjXY8PMtqTKzybZxYKb > GSqDr7kpAgUkxCz62rYRzn > PDq5yfEfNQ68pqyEtkKZKY > 4CLsnYBeCyKAHvNcgahFHj > Zz3BMBdvYa4PaRdXZA8NfK > UNyke9DanjaVqdEwTVzVoi > VBWBZBE4wgUoET8uX6f8Vk > d6NRg3RSx6M69s2Mo52ztc > RpPadqpexugc4jMvTxjtzn > D9WqC6hXq6fqz5aNFwn7xJ > fSLtHJUFAoyBXeUmFSvpy7 > mvqX3JUipgihd42EreSKgT > hJjCsES4Le9H5sH3DqorUJ > BZuM5gD5RVjXuwhFe2aCMK > eKm5VAKkeyHXWsoSZ7r4PM,Avignon,2021-05-25,Avignon > Avignon > Montélimar > Vénissieux > Annecy > Chambéry > Nice > Antibes > Cannes > Aix-en-Provence,793.582
0,,,80.2293,209.0,eYSoND3bL2xC47jd4qvDkx > gUi592UukxMfMto9i2zHAm > 5cb2ph4fwf9TvvyEK6kbon > absvfLmhP4C8d5HVkQpNY7 > 9K8cw99Z2dm7V6PHwrvni5 > XVU9j8zqRBFWLkdHKrTyAf > nBpn6RhccvZQBYdccdUtAu > 5nhvcm2hwgsDTnP4F3eBtM,Cergy,2021-05-25,Cergy > Nantes > Cherbourg > Le Havre,879.27
1,,,77.86540000000001,151.0,RFK7hKpRDUdtmnUAfZzfcV > SE8YeFCBjrFDJfovaL4Zqv > H448uJbV9Z35aJzYfDuy5B > cnu88ACCFAeW9aqyVcQAKa > PREoTJPUrZBQjm5B9i9dYs > cKz3bAP4uXzvFdyVRHQY9X > 7zRMripuGDvRBw2my8CwXD,Cergy,2021-05-25,Cergy > Brest > Quimper > Le Mans,1036.745
2,,,69.24719999999999,284.0,GbCjaF2jfMrfoaCg45TV3B > ezJuCLePHxuosidSuTqT8m > mN93zQAfm4ofEgX25rkXbe > Knta37n6FnAP8agvxyMTQR > hnEfjG6xbCi8nUVdyYGAMt > JZBEWsBm8ixQ5r4aQxFUFo > HnVgHjoJSgyFnot9nAnkX3 > bEr8RqHjcCkiDK8TiwmHdw > CmG4HvMKSXTstSbGtWZKb9 > AmRnDQbJriGsLvBtzXkiz5 > CAPZD5ZNMvA43Djt7BFHdb,Cergy,2021-05-25,Cergy > Versailles > Orléans > Tours > Saint-Nazaire > Lorient > Caen,1014.49
3,,,75.6462,45.0,akcu7Lk8wsquerVZXUbkkt > CpUXcbcUo6rbAQHBqFXcL5 > aNjBgKMwsMDWS5YkhMoDiV,Cergy,2021-05-25,Cergy > Rennes,587.484
4,,,63.1943,270.0,8fXy2K3oxmWQdGjKh6vg5e > me3Gp3yW7kXmL6pu8Liprh > ctgZAu6v28kEKAXU7aMPtB > bVu2bLJ5hiiNw5G67Vn6co > ZFUvh7spz5BaQc8eMdgpCg > 4k5LDAzvFRHKduR8XTb8tH > RwvmKD26TgtDvwQc6SyWKZ > JUiw54FLUVnn6ybNzXNHrv > DpxDj6kt2f9KFNEcaS2dUv > TEVBXdRXPpBhcQkJLJDYJC,Cergy,2021-05-25,Cergy > Beauvais > Amiens > Dunkerque > Calais > Boulogne-sur-Mer > Rouen,524.171
5,,,78.7035,443.0,V9KuP84JHQJPKJUjtqbwYM > 5KjMQsjHyGkSwofA5fAsxB > kPZhUKikbPrpkkQV2suDPk > eCQpbrkGioUM4feraQ52h5 > GE8HiFfVVQjcbsGPXNxoNq > 4yoyFJ2AwudyzLq5xso6Z2 > LAkXFn3hg2je3NBZLN4siK > bxbozG2h3QLoFYDntPVR6a > euCgvbudEKaEYyemSb55uG > dFkSqEyrexF7PyXchdbmH5 > asnJGWGJZLsVg9LiDVrQvh > 8wr4azCoKYwb7hDCbLu9Lp > HTAL95gY2guMwUVY6e2sQr > njyCiApdFAsxyJgfP7Fh7y > E6vHFNvCPa3EDCGRigdgUc > 6DBpBkcrKRm5FYQf8wRvNj > PekhtHN6HCFU9xumQBf5We,Cergy,2021-05-25,Cergy > Montreuil > Saint-Maur-des-Fossés > Champigny-sur-Marne > Noisy-le-Grand,90.013
6,,,78.41449999999999,273.0,fWykjucS5dDNMnjb2fR6Jm > V5JStdw9Tp78EYoywTZSuu > eiwKtTZxhQVam3Rh6x4mtT > 34MxbSqu3thXtnf5APWXER > WLc3s8beE9SrkvVpumxyT5 > LugruwG4cSKjAFyJMiema7 > 8mhUXXzgeaFyQsXbsSeDhm > Q4eqrahx8YNiNYqVaSB6Pa > Hoxp8jwdVUbm8SKoGdSdHJ > GBqj2rpQFZHWfjfwhfcQBK > SCp6JGLqVrJmkc2sdj8Td5 > F5yDeF8RJcWfCuyAkxLj9K > Pyeb4wiDYTgQKWy8QeT3XQ,Cergy,2021-05-25,Cergy > Vitry-sur-Seine > Courcouronnes > Créteil > Maisons-Alfort > Paris > Levallois-Perret,113.755
7,,,78.5572,162.0,RjCM4nshG9F3M9JWmRadoo > 8B8xmPA8XTCXC9ZGa2TnEt > i8iQZVtUxSvjtsBufvnuCh > JUJBr4NFdK5Zepj7z4intP > LBBRnuiPm5u5yqpEJ7tjRs > mvLMLV2L2xMcUzHgJFJw7c,Cergy,2021-05-25,Cergy > Pantin > Ivry-sur-Seine,73.349
8,,,78.4331,407.0,GSSYPahYfS2oSrVyLSG4FQ > Z2Qaj6H5bS6YGiizAfGoi5 > iyUMvDUwZko9o8RcVemxab > XJ5cgLTR4CYjqTHFGoXcfV > cnKRRsVBbESKvJP4ypduV8 > aWhp5d8KnRHQt2JyCdspRX > QL4SWXRAkzuU6dTjDWgHib > A44tVZnTpvdfEM3kbhfvEP > f5Kk9ZKxMXkNyy73QTJXJx > TQWrbWGePPv6RrKoFDEEM8 > d6NJNjUGnA36j5Fo3pKK7d > cNPZadhmrkUannFLN4r8qw > MBLgWm3D8wKViisdqFWeLL,Cergy,2021-05-25,Cergy > Rueil-Malmaison > Boulogne-Billancourt > Issy-les-Moulineaux,56.575
9,,,70.28,62.0,DErpDJU7o2DLqwPfUV2883 > VVmhbPXaVViehn87D4mxHB > EWVEuVhRuhTxzkKqUpGwwV,Cergy,2021-05-25,Cergy > Clichy,46.036
10,,,67.13069999999999,280.0,jxmufwiDLPCGbPFRwMQ5MT > ZbRV8yqjAjcPhZTemJDK5y > Cr5qxhjcGbHVonCdXiMatP > juuznsC4cdzFAzqPJcJLC6 > 69kEDriMHjWQ6xFtLCYWbX > iQtNjYjTdyMLZPS5Th7kr3 > K8Kgs73fW24KRFYwZPck4U > 6p3eEWYR2qK5dZWJgunL78 > Huo6YkthorD8ds2NvCroWs,Cergy,2021-05-25,Cergy > Courbevoic > Neuilly-sur-Seine > Nanterre,45.771
